;             Ministério da Educação;;;;;;;;;;;;;;;;;;;;;;
;                     Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
                                                                                                    Taxa de Distorção Idade-Série por Município - 2014;;;;;;;;;;;;;;;;;;;;;;;
Taxa de Distorção Idade-Série, por Dependência Administrativa e Localização, nos Níveis de Ensino Fundamental de 8 e 9 anos e Médio, segundo a Região Geográfica, Unidades da Federação e seus respectivos Municípios em 2014. ;;;;;;;;;;;;;;;;;;;;;;;
Ano;Região;UF;Código do Município;Nome do Município;Localização;Rede;Taxa de Distorção Idade-Série - Ensino Fundamental de 8 e 9 anos;;;;;;;;;;;;Taxa de Distorção Idade-Série - Ensino Médio;;;;
;;;;;;;Total Fundamental;1º ao 5º Ano;6º ao 9º Ano;1º Ano;2º Ano;3º Ano;4º Ano;5º Ano;6º Ano;7º Ano;8º Ano;9º Ano;Total Médio; 1ª Série; 2ª Série; 3ª Série; 4ª Série
;;;;;;;;;;;;;;;;;;;;;;;
ano;NO_REGIAO;SIGLA;PK_COD_MUNICIPIO;NO_MUNICIPIO;TIPOLOCA;Dependad;TDI_FUN;TDI_F14;TDI_F58;TDI_F00;TDI_F01;TDI_F02;TDI_F03;TDI_F04;TDI_F05;TDI_F06;TDI_F07;TDI_F08;TDI_MED;TDI_M01;TDI_M02;TDI_M03;TDI_M04
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Total;Total;42.2;40.6;44.7;31.7;41.3;44.6;44.4;41.7;53.2;43.9;42.5;36;36.1;47.1;34.2;23.3;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Total;Estadual;32.6;--;32.6;--;--;--;--;--;--;32.5;31;34.1;36.1;47.1;34.2;23.3;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Total;Municipal;49;48.2;50.4;37;50.7;53.2;51.5;49.4;54.8;50.7;51.7;37.8;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Total;Privada;10;10;11.1;9.8;5.7;7.8;20.4;5.6;11.1;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Total;Publico;46.8;48.2;45;37;50.7;53.2;51.5;49.4;54.8;43.9;42.5;36;36.1;47.1;34.2;23.3;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Rural;Total;48.1;42.7;55.6;28.4;44.8;43;49.5;48.1;59.2;55.8;60;44.8;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Rural;Municipal;48.1;42.7;55.6;28.4;44.8;43;49.5;48.1;59.2;55.8;60;44.8;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Rural;Publico;48.1;42.7;55.6;28.4;44.8;43;49.5;48.1;59.2;55.8;60;44.8;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Urbana;Total;38;39.1;36.2;33.8;39.5;45.5;40.2;35;46.7;33.3;33.3;31.1;36.1;47.1;34.2;23.3;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Urbana;Estadual;32.6;--;32.6;--;--;--;--;--;--;32.5;31;34.1;36.1;47.1;34.2;23.3;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Urbana;Municipal;50.1;53.9;41.4;45;55.3;62.1;54.4;51.6;49.5;35.3;38.2;22.6;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Urbana;Privada;10;10;11.1;9.8;5.7;7.8;20.4;5.6;11.1;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301157;CARDOSO MOREIRA;Urbana;Publico;45.5;53.9;36.7;45;55.3;62.1;54.4;51.6;49.5;33.3;33.3;31.1;36.1;47.1;34.2;23.3;--
2014;Sudeste;RJ;3301207;CARMO;Total;Total;30.1;26.7;34.5;2.2;31.2;34.1;31.9;30.2;34.6;35.2;40;26.8;27.9;32.6;27.5;21.2;--
2014;Sudeste;RJ;3301207;CARMO;Total;Estadual;37.8;--;37.8;--;--;--;--;--;35.3;39.7;43.9;31.1;30.2;34.8;31;22.2;--
2014;Sudeste;RJ;3301207;CARMO;Total;Municipal;32;31.2;40.6;2.2;35.5;37.8;38.9;35.7;56.3;30.4;46.2;24;--;--;--;--;--
2014;Sudeste;RJ;3301207;CARMO;Total;Privada;8.9;8.5;9.6;1.9;11.8;15.7;5.3;8.5;6.7;6.1;15.8;8.8;8.1;10;3.8;12.5;--
2014;Sudeste;RJ;3301207;CARMO;Total;Publico;34.4;31.2;38.2;2.2;35.5;37.8;38.9;35.7;38.1;38.8;44.1;30.1;30.2;34.8;31;22.2;--
2014;Sudeste;RJ;3301207;CARMO;Rural;Total;28.1;28.1;--;--;--;12.5;66.7;40;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301207;CARMO;Rural;Municipal;28.1;28.1;--;--;--;12.5;66.7;40;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301207;CARMO;Rural;Publico;28.1;28.1;--;--;--;12.5;66.7;40;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301207;CARMO;Urbana;Total;30.2;26.7;34.5;2.2;31.9;34.7;30.7;30;34.6;35.2;40;26.8;27.9;32.6;27.5;21.2;--
2014;Sudeste;RJ;3301207;CARMO;Urbana;Estadual;37.8;--;37.8;--;--;--;--;--;35.3;39.7;43.9;31.1;30.2;34.8;31;22.2;--
2014;Sudeste;RJ;3301207;CARMO;Urbana;Municipal;32.2;31.3;40.6;2.3;36.5;38.6;37.7;35.6;56.3;30.4;46.2;24;--;--;--;--;--
2014;Sudeste;RJ;3301207;CARMO;Urbana;Privada;8.9;8.5;9.6;1.9;11.8;15.7;5.3;8.5;6.7;6.1;15.8;8.8;8.1;10;3.8;12.5;--
2014;Sudeste;RJ;3301207;CARMO;Urbana;Publico;34.5;31.3;38.2;2.3;36.5;38.6;37.7;35.6;38.1;38.8;44.1;30.1;30.2;34.8;31;22.2;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Total;Total;23.3;17.4;31.7;6;8.2;21.1;24.1;25.1;32.7;36.3;31.5;25.3;32.8;39;30.7;26.1;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Total;Estadual;38.9;--;38.9;--;--;--;--;--;--;46.6;38.1;35.4;36.6;42.5;35.1;29.2;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Total;Municipal;27.2;21.3;39.1;6.6;10.3;24.9;29.5;31.1;40.7;44.3;36.9;27.9;--;--;--;--;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Total;Privada;6.2;3.8;9.3;4.3;1.8;3.4;4.5;5.1;6.5;13.3;11.2;5.8;8.1;11.6;6.5;5.7;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Total;Publico;28.5;21.3;39;6.6;10.3;24.9;29.5;31.1;40.7;44.8;37.4;31.7;36.6;42.5;35.1;29.2;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Rural;Total;33.3;21.1;40.1;10.3;13.3;26.2;33.3;23.3;--;46.6;41.2;28.8;45.9;52;38.9;44.4;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Rural;Estadual;40.1;--;40.1;--;--;--;--;--;--;46.6;41.2;28.8;45.9;52;38.9;44.4;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Rural;Municipal;21.1;21.1;--;10.3;13.3;26.2;33.3;23.3;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Rural;Publico;33.3;21.1;40.1;10.3;13.3;26.2;33.3;23.3;--;46.6;41.2;28.8;45.9;52;38.9;44.4;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Urbana;Total;22.5;17.2;30.7;5.8;7.9;20.8;23.8;25.2;32.7;34.1;29.7;24.7;31.9;38.1;30.2;24.7;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Urbana;Estadual;37.5;--;37.5;--;--;--;--;--;--;--;35.4;39;35.8;41.7;34.8;27.9;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Urbana;Municipal;27.4;21.3;39.1;6.3;10.1;24.8;29.3;31.5;40.7;44.3;36.9;27.9;--;--;--;--;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Urbana;Privada;6.2;3.8;9.3;4.3;1.8;3.4;4.5;5.1;6.5;13.3;11.2;5.8;8.1;11.6;6.5;5.7;--
2014;Sudeste;RJ;3301306;CASIMIRO DE ABREU;Urbana;Publico;28;21.3;38.8;6.3;10.1;24.8;29.3;31.5;40.7;44.3;36.5;32.4;35.8;41.7;34.8;27.9;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Total;Total;23.4;19.4;28.5;4;16.4;23.4;24.8;25.9;30;32.6;24.8;26.4;28.9;35.2;26.7;20.5;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Total;Estadual;29.2;--;29.2;--;--;--;--;--;21.6;31.9;28.3;34.3;31.8;38.2;29.4;22.8;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Total;Municipal;26.9;23.4;39.7;4.5;18.8;27;31;31.7;54.4;47.5;28.3;20;--;--;--;--;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Total;Privada;4.1;4.2;3.9;2.6;5.6;8.1;1.3;3.9;6.5;--;5.6;2.1;2.4;2.9;--;3.6;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Total;Publico;27.6;23.4;32.7;4.5;18.8;27;31;31.7;34.6;37;28.3;30.5;31.8;38.2;29.4;22.8;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Rural;Total;29.5;29.5;--;6.6;26.5;31.7;40.3;49.1;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Rural;Municipal;29.5;29.5;--;6.6;26.5;31.7;40.3;49.1;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Rural;Publico;29.5;29.5;--;6.6;26.5;31.7;40.3;49.1;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Urbana;Total;22.5;16.8;28.5;3.1;13.2;21.1;21.2;21.8;30;32.6;24.8;26.4;28.9;35.2;26.7;20.5;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Urbana;Estadual;29.2;--;29.2;--;--;--;--;--;21.6;31.9;28.3;34.3;31.8;38.2;29.4;22.8;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Urbana;Municipal;26.2;21.2;39.7;3.4;15.5;25.3;28.1;27.6;54.4;47.5;28.3;20;--;--;--;--;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Urbana;Privada;4.1;4.2;3.9;2.6;5.6;8.1;1.3;3.9;6.5;--;5.6;2.1;2.4;2.9;--;3.6;--
2014;Sudeste;RJ;3301405;CONCEICAO DE MACABU;Urbana;Publico;27.3;21.2;32.7;3.4;15.5;25.3;28.1;27.6;34.6;37;28.3;30.5;31.8;38.2;29.4;22.8;--
2014;Sudeste;RJ;3301504;CORDEIRO;Total;Total;24.4;19;30.6;4.5;13;26.6;22.8;24.6;31.4;33.4;24.3;32.9;25.8;29.7;24.1;23;--
2014;Sudeste;RJ;3301504;CORDEIRO;Total;Estadual;36.3;21.7;37.4;--;--;--;--;21.7;34.5;38.9;29.5;44.3;31.7;36.5;29.2;28.6;--
2014;Sudeste;RJ;3301504;CORDEIRO;Total;Municipal;28.7;25.7;36.4;5.2;17.1;34.4;32.2;36.8;47.3;40.9;24.3;30.9;--;--;--;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Total;Privada;6.1;4.8;8.3;3.3;3.2;6.2;4.8;6.7;6.7;10.3;13.4;3;2.9;3.2;5;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Total;Publico;31.2;25.5;37;5.2;17.1;34.4;32.2;33.2;40;39.6;27.3;40.7;31.7;36.5;29.2;28.6;--
2014;Sudeste;RJ;3301504;CORDEIRO;Rural;Total;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Rural;Municipal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Rural;Publico;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Urbana;Total;24.4;19.1;30.6;4.5;13;26.9;23.3;24.6;31.4;33.4;24.3;32.9;25.8;29.7;24.1;23;--
2014;Sudeste;RJ;3301504;CORDEIRO;Urbana;Estadual;36.3;21.7;37.4;--;--;--;--;21.7;34.5;38.9;29.5;44.3;31.7;36.5;29.2;28.6;--
2014;Sudeste;RJ;3301504;CORDEIRO;Urbana;Municipal;28.9;26;36.4;5.2;17.1;34.8;33.3;36.8;47.3;40.9;24.3;30.9;--;--;--;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Urbana;Privada;6.1;4.8;8.3;3.3;3.2;6.2;4.8;6.7;6.7;10.3;13.4;3;2.9;3.2;5;--;--
2014;Sudeste;RJ;3301504;CORDEIRO;Urbana;Publico;31.4;25.8;37;5.2;17.1;34.8;33.3;33.2;40;39.6;27.3;40.7;31.7;36.5;29.2;28.6;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Total;Total;33.9;27.7;42.6;6.8;11.1;30.3;36.7;43;47.6;38.1;42.3;40.9;38.8;41.4;37.3;36.6;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Total;Estadual;39.9;20;41.4;--;--;--;--;20;38.8;32.9;43.2;51.3;38.8;41.4;37.3;36.6;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Total;Municipal;33.7;29.6;45;7.4;11.9;31.8;39.1;48.1;56.6;44.9;41;27.1;--;--;--;--;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Total;Privada;4.3;1.8;15.4;--;--;--;6.7;--;12.5;20;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Total;Publico;35.2;29.4;43.1;7.4;11.9;31.8;39.1;44.8;49;38.7;42.3;40.9;38.8;41.4;37.3;36.6;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Rural;Total;35.8;32.6;41.3;--;14.7;27.5;54.5;48.8;48.3;34.6;45.8;36.7;29.7;26.3;33.3;29.2;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Rural;Estadual;41.7;--;41.7;--;--;--;--;--;50;27.8;50;40;29.7;26.3;33.3;29.2;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Rural;Municipal;33.9;32.6;40.5;--;14.7;27.5;54.5;48.8;45.5;50;37.5;30;--;--;--;--;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Rural;Publico;35.8;32.6;41.3;--;14.7;27.5;54.5;48.8;48.3;34.6;45.8;36.7;29.7;26.3;33.3;29.2;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Urbana;Total;33.5;26.5;42.8;8.3;10.2;31.1;31.9;41.6;47.5;38.7;41.7;42.1;41.5;44.6;38.7;39.7;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Urbana;Estadual;39.5;20;41.3;--;--;--;--;20;35.8;34.3;41.8;55.2;41.5;44.6;38.7;39.7;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Urbana;Municipal;33.7;28.8;45.6;9.2;11.1;32.9;34.5;47.9;57.8;44.3;41.5;26.5;--;--;--;--;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Urbana;Privada;4.3;1.8;15.4;--;--;--;6.7;--;12.5;20;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301603;DUAS BARRAS;Urbana;Publico;35.1;28.5;43.5;9.2;11.1;32.9;34.5;43.8;49.1;39.4;41.7;42.1;41.5;44.6;38.7;39.7;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Total;Total;30;24.8;35.8;11.8;15.1;29.7;32.4;31.8;37;40.1;32.7;33.1;34.4;38.3;31.6;30.1;90
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Total;Estadual;43.2;--;43.2;--;--;--;--;--;40.6;48.5;40.2;42.7;39;43.7;36.1;35.2;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;7.7;9;6.8;6.9;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Total;Municipal;35.6;32.5;43.9;14.1;18.5;38;42.8;42;50.7;47.7;37.2;29.7;--;--;--;--;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Total;Privada;11.3;10.1;13.1;8.1;9.7;11.1;10;11.5;12.4;14.6;13.2;12.1;15;13.5;11.5;8.5;90
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Total;Publico;38.1;32.5;43.5;14.1;18.5;38;42.8;42;45.8;48.2;39.3;40;38.4;43;35.3;34.8;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Rural;Total;33.6;24.2;42.9;7.3;11.7;31.7;30.3;35.7;48.4;42.5;42.4;36.1;33.5;34.2;34.6;31.6;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Rural;Estadual;48.6;--;48.6;--;--;--;--;--;51.8;46;50.2;46.1;35.1;35.7;36.1;33.1;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Rural;Municipal;35.2;29.1;47.3;7.1;12.5;37;38.4;41.7;53.4;49.8;45.5;28.6;--;--;--;--;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Rural;Privada;6.2;6.5;5.6;7.6;8.5;9.3;5.3;--;7.8;3.6;6.8;4.2;10.4;7.7;9.1;13.8;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Rural;Publico;39.1;29.1;48;7.1;12.5;37;38.4;41.7;52.7;47.9;48.3;40.8;35.1;35.7;36.1;33.1;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Urbana;Total;29.9;24.8;35.6;11.9;15.2;29.6;32.5;31.7;36.6;40;32.4;33;34.4;38.4;31.5;30;90
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Urbana;Estadual;43;--;43;--;--;--;--;--;40.1;48.6;39.9;42.6;39.2;44;36;35.3;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;7.7;9;6.8;6.9;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Urbana;Municipal;35.6;32.6;43.8;14.3;18.7;38;43;42;50.6;47.6;36.9;29.7;--;--;--;--;--
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Urbana;Privada;11.3;10.1;13.2;8.1;9.7;11.1;10.1;11.6;12.5;14.8;13.3;12.2;15.1;13.6;11.5;8.4;90
2014;Sudeste;RJ;3301702;DUQUE DE CAXIAS;Urbana;Publico;38;32.6;43.3;14.3;18.7;38;43;42;45.5;48.2;38.9;39.9;38.5;43.3;35.3;34.9;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Total;Total;24.8;23.9;25.7;15.4;26.5;21.9;31.6;23.2;37.6;29.3;18.5;15.7;22.7;23.4;26;18.7;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Total;Estadual;12;--;12;--;--;--;--;--;--;--;--;12;22.7;23.4;26;18.7;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Total;Municipal;28.3;26.5;30.6;16.2;29.8;25;34.7;26.2;42.1;32.8;19.8;20;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Total;Privada;6.3;4.2;8.8;7.1;5;--;5;5;4.5;9.4;10;16.7;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Total;Publico;27.1;26.5;27.8;16.2;29.8;25;34.7;26.2;42.1;32.8;19.8;15.7;22.7;23.4;26;18.7;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Rural;Total;25.9;26.2;25.4;18.6;27.8;25.8;31;29.4;35.2;25;15.6;24;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Rural;Municipal;25.9;26.2;25.4;18.6;27.8;25.8;31;29.4;35.2;25;15.6;24;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Rural;Publico;25.9;26.2;25.4;18.6;27.8;25.8;31;29.4;35.2;25;15.6;24;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Urbana;Total;24;21.5;25.9;10.8;25;18;32;17.6;38.6;31;19.8;12.8;22.7;23.4;26;18.7;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Urbana;Estadual;12;--;12;--;--;--;--;--;--;--;--;12;22.7;23.4;26;18.7;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Urbana;Municipal;30.6;27;33.8;11.8;32.7;23.9;38.8;22.2;45.5;36.6;22.2;14.3;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Urbana;Privada;6.3;4.2;8.8;7.1;5;--;5;5;4.5;9.4;10;16.7;--;--;--;--;--
2014;Sudeste;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;Urbana;Publico;28.2;27;29;11.8;32.7;23.9;38.8;22.2;45.5;36.6;22.2;12.6;22.7;23.4;26;18.7;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Total;Total;31.6;23.7;42.6;3.8;7.8;30.4;35.7;33.3;47.5;48.2;39.1;31.1;33.5;39.2;29.3;29.5;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Total;Estadual;38.9;--;38.9;--;--;--;--;--;--;50;36.9;30.4;35.1;41.3;30.1;31.3;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Total;Municipal;34.8;26.7;49.7;2.9;7.9;33.8;40.4;37.9;53.4;53.1;46.7;35.6;--;--;--;--;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Total;Privada;10.1;8.3;13.5;7.5;7.8;8.2;10.3;7.4;8.8;17.2;14.9;14.3;11.5;10.5;17.4;7.7;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Total;Publico;35.3;26.7;46.7;2.9;7.9;33.8;40.4;37.9;53.4;52.2;43;32.9;35.1;41.3;30.1;31.3;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Rural;Total;45.7;10.6;49.5;--;--;18.8;12.5;14.3;--;57.1;43;46.7;44.7;51.3;36.4;28;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Rural;Estadual;49.5;--;49.5;--;--;--;--;--;--;57.1;43;46.7;44.7;51.3;36.4;28;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Rural;Municipal;10.6;10.6;--;--;--;18.8;12.5;14.3;--;--;--;--;--;--;--;--;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Rural;Publico;45.7;10.6;49.5;--;--;18.8;12.5;14.3;--;57.1;43;46.7;44.7;51.3;36.4;28;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Urbana;Total;30.6;23.8;41.5;3.9;7.9;30.6;35.9;33.5;47.5;46;38.1;26.9;31.6;35.8;28.5;29.6;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Urbana;Estadual;24;--;24;--;--;--;--;--;--;33.8;27.5;16.8;33.4;38.2;29.2;31.6;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Urbana;Municipal;35;26.9;49.7;2.9;8;34.1;40.7;38.2;53.4;53.1;46.7;35.6;--;--;--;--;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Urbana;Privada;10.1;8.3;13.5;7.5;7.8;8.2;10.3;7.4;8.8;17.2;14.9;14.3;11.5;10.5;17.4;7.7;--
2014;Sudeste;RJ;3301850;GUAPIMIRIM;Urbana;Publico;34.4;26.9;46.1;2.9;8;34.1;40.7;38.2;53.4;50.8;43;28.8;33.4;38.2;29.2;31.6;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Total;Total;31.5;22.8;40.8;8.6;17.3;26.6;29.1;31.9;39.9;48;36.1;38.2;34.6;42.9;29.1;24.6;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Total;Estadual;60.9;--;60.9;--;--;--;--;--;100;67.2;61;56.8;37.9;46.7;32.3;26.8;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Total;Municipal;34.5;28.2;43.4;9.9;21.2;32.1;36.4;39.6;46.9;50;38.5;30.2;--;--;--;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Total;Privada;6.6;5.4;8.1;5;4.2;6.8;4.3;6.9;9.9;9.2;4.2;9.8;4.7;4.4;7.5;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Total;Publico;38.3;28.2;48.4;9.9;21.2;32.1;36.4;39.6;47;55;45.6;44.6;37.9;46.7;32.3;26.8;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Rural;Total;36.3;33.3;43.8;11.9;22.7;37.2;39;53.8;41.5;56.3;25;--;--;--;--;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Rural;Municipal;36.3;33.3;43.8;11.9;22.7;37.2;39;53.8;41.5;56.3;25;--;--;--;--;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Rural;Publico;36.3;33.3;43.8;11.9;22.7;37.2;39;53.8;41.5;56.3;25;--;--;--;--;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Urbana;Total;30.8;20.5;40.6;7.9;16.1;24.1;26.8;27.2;39.7;47.1;36.8;38.2;34.6;42.9;29.1;24.6;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Urbana;Estadual;60.9;--;60.9;--;--;--;--;--;100;67.2;61;56.8;37.9;46.7;32.3;26.8;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Urbana;Municipal;34.1;26.6;43.4;9.4;20.7;30.4;35.5;35.3;48;48.8;40.2;30.2;--;--;--;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Urbana;Privada;6.6;5.4;8.1;5;4.2;6.8;4.3;6.9;9.9;9.2;4.2;9.8;4.7;4.4;7.5;--;--
2014;Sudeste;RJ;3301876;IGUABA GRANDE;Urbana;Publico;38.7;26.6;48.8;9.4;20.7;30.4;35.5;35.3;48.1;54.8;47.3;44.6;37.9;46.7;32.3;26.8;--
2014;Sudeste;RJ;3301900;ITABORAI;Total;Total;32.6;27.3;39.4;9.6;13;33.5;38;35.9;41.9;44.5;37.2;32.7;36;40.6;35.1;29.6;--
2014;Sudeste;RJ;3301900;ITABORAI;Total;Estadual;45.5;--;45.5;--;--;--;--;--;40.7;53.6;43.8;42.7;40.2;45.3;38.7;34;--
2014;Sudeste;RJ;3301900;ITABORAI;Total;Municipal;37.5;33.2;44.4;11.2;15.2;39.3;45.8;43.7;50.2;48.7;41.4;32.1;--;--;--;--;--
